split,label,filename,ext,path,width,height,mode
validate,cancer,Lung MRI (903).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (903).png,357,263,RGBA
validate,cancer,Lung MRI (904).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (904).png,413,258,RGBA
validate,cancer,Lung MRI (905).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (905).png,408,258,RGBA
validate,cancer,Lung MRI (906).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (906).png,446,281,RGBA
validate,cancer,Lung MRI (907).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (907).png,398,291,RGBA
validate,cancer,Lung MRI (908).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (908).png,385,300,RGBA
validate,cancer,Lung MRI (909).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (909).png,351,291,RGBA
validate,cancer,Lung MRI (910).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (910).png,372,249,RGBA
validate,cancer,Lung MRI (911).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (911).png,377,248,RGBA
validate,cancer,Lung MRI (912).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (912).png,327,231,RGBA
validate,cancer,Lung MRI (913).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (913).png,421,294,RGBA
validate,cancer,Lung MRI (914).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (914).png,351,288,RGBA
validate,cancer,Lung MRI (915).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (915).png,424,221,RGBA
validate,cancer,Lung MRI (916).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (916).png,412,259,RGBA
validate,cancer,Lung MRI (917).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (917).png,421,261,RGBA
validate,cancer,Lung MRI (918).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (918).png,440,297,RGBA
validate,cancer,Lung MRI (919).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (919).png,404,240,RGBA
validate,cancer,Lung MRI (920).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (920).png,466,252,RGBA
validate,cancer,Lung MRI (921).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (921).png,429,291,RGBA
validate,cancer,Lung MRI (922).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (922).png,434,261,RGBA
validate,cancer,Lung MRI (923).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (923).png,370,324,RGBA
validate,cancer,Lung MRI (924).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (924).png,430,278,RGBA
validate,cancer,Lung MRI (925).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (925).png,429,271,RGBA
validate,cancer,Lung MRI (926).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (926).png,416,318,RGBA
validate,cancer,Lung MRI (927).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (927).png,420,320,RGBA
validate,cancer,Lung MRI (928).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (928).png,423,233,RGBA
validate,cancer,Lung MRI (929).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (929).png,429,270,RGBA
validate,cancer,Lung MRI (930).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (930).png,390,218,RGBA
validate,cancer,Lung MRI (931).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (931).png,429,299,RGBA
validate,cancer,Lung MRI (932).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (932).png,401,254,RGBA
validate,cancer,Lung MRI (933).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (933).png,416,284,RGBA
validate,cancer,Lung MRI (934).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (934).png,367,306,RGBA
validate,cancer,Lung MRI (935).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (935).png,422,293,RGBA
validate,cancer,Lung MRI (936).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (936).png,421,276,RGBA
validate,cancer,Lung MRI (937).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (937).png,422,328,RGBA
validate,cancer,Lung MRI (938).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (938).png,413,302,RGBA
validate,cancer,Lung MRI (939).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (939).png,376,263,RGBA
validate,cancer,Lung MRI (940).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (940).png,426,260,RGBA
validate,cancer,Lung MRI (941).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (941).png,425,273,RGBA
validate,cancer,Lung MRI (942).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (942).png,424,302,RGBA
validate,cancer,Lung MRI (943).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (943).png,426,330,RGBA
validate,cancer,Lung MRI (944).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (944).png,358,298,RGBA
validate,cancer,Lung MRI (945).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (945).png,368,221,RGBA
validate,cancer,Lung MRI (946).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (946).png,361,245,RGBA
validate,cancer,Lung MRI (947).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (947).png,390,295,RGBA
validate,cancer,Lung MRI (948).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (948).png,377,350,RGBA
validate,cancer,Lung MRI (949).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (949).png,393,284,RGBA
validate,cancer,Lung MRI (950).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (950).png,403,310,RGBA
validate,cancer,Lung MRI (951).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (951).png,399,300,RGBA
validate,cancer,Lung MRI (952).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (952).png,414,228,RGBA
validate,cancer,Lung MRI (953).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (953).png,430,295,RGBA
validate,cancer,Lung MRI (954).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (954).png,423,247,RGBA
validate,cancer,Lung MRI (955).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (955).png,414,262,RGBA
validate,cancer,Lung MRI (956).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (956).png,446,296,RGBA
validate,cancer,Lung MRI (957).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (957).png,315,280,RGBA
validate,cancer,Lung MRI (958).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (958).png,397,226,RGBA
validate,cancer,Lung MRI (959).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (959).png,418,208,RGBA
validate,cancer,Lung MRI (960).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (960).png,381,251,RGBA
validate,cancer,Lung MRI (961).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (961).png,396,291,RGBA
validate,cancer,Lung MRI (962).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (962).png,400,308,RGBA
validate,cancer,Lung MRI (963).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (963).png,415,304,RGBA
validate,cancer,Lung MRI (964).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (964).png,406,253,RGBA
validate,cancer,Lung MRI (965).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (965).png,425,293,RGBA
validate,cancer,Lung MRI (966).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (966).png,384,231,RGBA
validate,cancer,Lung MRI (967).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (967).png,357,239,RGBA
validate,cancer,Lung MRI (968).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (968).png,367,194,RGBA
validate,cancer,Lung MRI (969).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (969).png,446,257,RGBA
validate,cancer,Lung MRI (970).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (970).png,404,311,RGBA
validate,cancer,Lung MRI (971).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (971).png,413,310,RGBA
validate,cancer,Lung MRI (972).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (972).png,428,329,RGBA
validate,cancer,Lung MRI (973).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (973).png,351,243,RGBA
validate,cancer,Lung MRI (974).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (974).png,386,198,RGBA
validate,cancer,Lung MRI (975).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (975).png,414,284,RGBA
validate,cancer,Lung MRI (976).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (976).png,357,217,RGBA
validate,cancer,Lung MRI (977).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (977).png,409,272,RGBA
validate,cancer,Lung MRI (978).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (978).png,332,241,RGBA
validate,cancer,Lung MRI (979).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (979).png,386,277,RGBA
validate,cancer,Lung MRI (980).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (980).png,400,314,RGBA
validate,cancer,Lung MRI (981).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (981).png,418,289,RGBA
validate,cancer,Lung MRI (982).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (982).png,378,306,RGBA
validate,cancer,Lung MRI (983).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (983).png,448,287,RGBA
validate,cancer,Lung MRI (984).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (984).png,389,248,RGBA
validate,cancer,Lung MRI (985).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (985).png,418,231,RGBA
validate,cancer,Lung MRI (986).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (986).png,398,284,RGBA
validate,cancer,Lung MRI (987).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (987).png,410,220,RGBA
validate,cancer,Lung MRI (988).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (988).png,332,238,RGBA
validate,cancer,Lung MRI (989).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (989).png,410,196,RGBA
validate,cancer,Lung MRI (990).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (990).png,420,265,RGBA
validate,cancer,Lung MRI (991).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (991).png,410,298,RGBA
validate,cancer,Lung MRI (992).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (992).png,426,255,RGBA
validate,cancer,Lung MRI (993).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (993).png,425,307,RGBA
validate,cancer,Lung MRI (994).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (994).png,415,271,RGBA
validate,cancer,Lung MRI (995).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (995).png,388,205,RGBA
validate,cancer,Lung MRI (996).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (996).png,449,266,RGBA
validate,cancer,Lung MRI (997).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (997).png,436,261,RGBA
validate,cancer,Lung MRI (998).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (998).png,416,308,RGBA
validate,cancer,Lung MRI (999).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (999).png,349,255,RGBA
validate,no_cancer,LUNG MRI NC (1).jpg,.jpg,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (1).jpg,224,225,RGB
validate,no_cancer,LUNG MRI NC (1).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (1).png,630,626,RGBA
validate,no_cancer,LUNG MRI NC (10).jpg,.jpg,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (10).jpg,400,358,RGB
validate,no_cancer,LUNG MRI NC (10).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (10).png,443,344,RGBA
validate,no_cancer,LUNG MRI NC (100).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (100).png,366,234,RGBA
validate,no_cancer,LUNG MRI NC (101).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (101).png,543,475,RGBA
validate,no_cancer,LUNG MRI NC (102).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (102).png,453,425,RGBA
validate,no_cancer,LUNG MRI NC (103).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (103).png,453,425,RGBA
validate,no_cancer,LUNG MRI NC (104).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (104).png,543,475,RGBA
validate,no_cancer,LUNG MRI NC (105).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (105).png,543,475,RGBA
validate,no_cancer,LUNG MRI NC (106).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (106).png,543,475,RGBA
validate,no_cancer,LUNG MRI NC (107).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (107).png,543,475,RGBA
validate,no_cancer,LUNG MRI NC (108).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (108).png,543,475,RGBA
validate,no_cancer,LUNG MRI NC (109).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (109).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (11).jpg,.jpg,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (11).jpg,400,358,RGB
validate,no_cancer,LUNG MRI NC (11).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (11).png,443,344,RGBA
validate,no_cancer,LUNG MRI NC (110).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (110).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (111).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (111).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (112).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (112).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (113).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (113).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (114).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (114).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (115).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (115).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (116).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (116).png,438,338,RGBA
validate,no_cancer,LUNG MRI NC (117).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (117).png,538,419,RGBA
validate,no_cancer,LUNG MRI NC (118).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (118).png,478,356,RGBA
validate,no_cancer,LUNG MRI NC (119).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (119).png,478,356,RGBA
validate,no_cancer,LUNG MRI NC (12).jpg,.jpg,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (12).jpg,400,358,RGB
validate,no_cancer,LUNG MRI NC (12).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (12).png,443,344,RGB
validate,no_cancer,LUNG MRI NC (120).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (120).png,538,419,RGBA
validate,no_cancer,LUNG MRI NC (121).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (121).png,538,419,RGBA
validate,no_cancer,LUNG MRI NC (122).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (122).png,538,419,RGBA
validate,no_cancer,LUNG MRI NC (123).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (123).png,538,419,RGBA
validate,no_cancer,LUNG MRI NC (124).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (124).png,538,419,RGBA
validate,no_cancer,LUNG MRI NC (125).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (125).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (126).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (126).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (127).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (127).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (128).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (128).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (129).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (129).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (13).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (13).png,443,344,RGBA
validate,no_cancer,LUNG MRI NC (130).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (130).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (131).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (131).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (132).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (132).png,393,270,RGBA
validate,no_cancer,LUNG MRI NC (133).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (133).png,629,491,RGBA
validate,no_cancer,LUNG MRI NC (134).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (134).png,629,491,RGBA
validate,no_cancer,LUNG MRI NC (135).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (135).png,629,491,RGBA
validate,no_cancer,LUNG MRI NC (136).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (136).png,629,491,RGBA
validate,no_cancer,LUNG MRI NC (137).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (137).png,629,491,RGBA
validate,no_cancer,LUNG MRI NC (138).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (138).png,360,263,RGBA
validate,no_cancer,LUNG MRI NC (139).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (139).png,676,500,RGB
validate,no_cancer,LUNG MRI NC (14).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (14).png,443,344,RGB
validate,no_cancer,LUNG MRI NC (140).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (140).png,773,523,RGBA
validate,no_cancer,LUNG MRI NC (141).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (141).png,773,523,RGBA
validate,no_cancer,LUNG MRI NC (142).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (142).png,700,700,RGB
validate,no_cancer,LUNG MRI NC (143).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (143).png,512,512,RGB
validate,no_cancer,LUNG MRI NC (144).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (144).png,512,512,RGB
validate,no_cancer,LUNG MRI NC (145).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (145).png,512,512,RGB
validate,no_cancer,LUNG MRI NC (146).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (146).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (147).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (147).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (148).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (148).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (149).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (149).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (15).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (15).png,443,344,RGB
validate,no_cancer,LUNG MRI NC (150).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (150).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (151).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (151).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (152).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (152).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (153).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (153).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (154).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (154).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (155).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (155).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (156).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (156).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (157).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (157).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (158).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (158).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (159).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (159).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (16).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (16).png,443,344,RGB
validate,no_cancer,LUNG MRI NC (160).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (160).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (161).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (161).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (162).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (162).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (163).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (163).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (164).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (164).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (165).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (165).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (166).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (166).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (167).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (167).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (168).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (168).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (169).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (169).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (17).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (17).png,615,495,RGBA
validate,no_cancer,LUNG MRI NC (170).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (170).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (171).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (171).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (172).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (172).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (173).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (173).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (174).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (174).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (175).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (175).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (176).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (176).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (177).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (177).png,512,512,RGBA
validate,no_cancer,LUNG MRI NC (178).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (178).png,512,512,RGBA
