path,label,class_name,split
D:\skripsi\Dataset\Dataset COCO\val2017\000000517832.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000049761.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000125936.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000459396.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000088485.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000471893.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000224807.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000008211.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000009590.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000402118.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000289222.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000566923.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000341719.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000086755.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000255965.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000288430.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000134034.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000028452.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000332318.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000328683.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000276018.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000228144.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000288685.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000177893.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000422706.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000227511.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000537991.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000187236.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000576052.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000266892.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000356125.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000053529.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000005503.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000122606.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000229311.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000206831.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000385029.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000133778.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000110884.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000448076.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000410428.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000034139.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000053505.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000369370.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000421923.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000009769.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000375015.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000542089.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000210855.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000485480.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000285788.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000066886.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000556498.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000348216.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000482319.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000140658.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000232563.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000106266.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000019924.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000148739.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000182923.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000514508.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000226662.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000118594.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000512776.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000347664.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000491216.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000319721.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000327890.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000568213.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000099053.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000449312.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000160772.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000044068.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000396274.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000008532.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000259640.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000416534.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000104619.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000475223.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000093353.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000486438.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000097230.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000309495.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000243148.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000175251.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000307598.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000108244.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000263594.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000003934.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000440171.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000146489.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000150638.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000448365.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000282298.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000007386.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000169169.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000526256.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000434996.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000569700.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000430286.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000244496.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000337987.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000179214.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000193674.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000206271.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000398905.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000267300.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000422998.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000054628.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000383337.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000565853.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000054593.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000553788.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000142238.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000098287.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000028285.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000279769.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000564336.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000049060.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000116439.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000498286.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000376900.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000332351.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000135890.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000302165.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000254516.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000122745.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000267946.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000105264.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000284991.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000481159.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000152740.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000292082.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000120584.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000496409.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000326627.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000459500.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000376478.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000475365.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000237071.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000100624.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000003255.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000194724.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000225670.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000227765.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000456292.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000211120.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000357060.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000519522.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000014888.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000086956.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000095155.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000560371.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000449661.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000364166.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000084664.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000082846.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000366141.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000512564.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000308793.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000321557.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000030828.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000203317.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000006771.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000154431.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000481413.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000032861.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000570736.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000502347.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000130566.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000372203.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000000872.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000010707.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000085329.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000060835.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000252716.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000339870.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000261097.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000135604.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000410456.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000377670.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000213255.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000356612.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000301061.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000260261.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000347930.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000324158.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000000885.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000390555.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000221872.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000445365.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000312213.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000538236.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000326462.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000537827.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000079408.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000365745.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000499266.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000113235.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000370042.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000277005.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000105912.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000176778.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000348488.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000376307.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000180296.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000009378.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000512648.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000017031.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000453001.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000213086.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000506178.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000231097.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000185472.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000366611.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000290771.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000102820.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000347265.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000448410.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000453981.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000127092.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000435208.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000109118.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000220764.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000440184.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000204871.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000222559.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000404601.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000431876.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000005477.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000151820.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000114770.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000477227.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000203629.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000126137.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000384666.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000088462.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000540962.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000066635.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000161008.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000161044.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000274460.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000058705.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000387098.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000355610.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000016451.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000335450.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000357459.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000188465.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000325991.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000577976.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000203931.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000407960.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000491366.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000574425.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000207728.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000377368.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000071451.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000546475.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000498032.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000456559.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000051314.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000281179.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000428280.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000187734.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000284725.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000129492.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000304291.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000289586.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000166563.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000378139.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000157213.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000517069.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000093261.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000090155.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000491497.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000308391.jpg,0,Bukan_Lung_CT,train
D:\skripsi\Dataset\Dataset COCO\val2017\000000230362.jpg,0,Bukan_Lung_CT,train
