path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_id,group_size,label_conflict,group_sources,cross_dataset_duplicate,matches_real_pool_md5,matches_real_pool_phash
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (137).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (137).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,d0066ef93944d4bb,14989790426435998907,00007e5adbfe0000,7c7e1195d28979d5d579f8c3e893d3df,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::137,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (138).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (138).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,905667b93854657b,10400614434670404987,003c7e5edfff3c00,284e7e6563b7468534a80a20fa84983a,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::138,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (139).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (139).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,905667b93854657b,10400614434670404987,003c7a5edffb3c00,bdf83d479a5da9672d03bd2025a63c26,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::139,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (14).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (14).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,995e66a86a5c293b,11051383409138739515,003c5a5adb5b3c00,0fb9ea60c4be3dd91f1f712a1d8c8797,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::14,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (140).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (140).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,985667b93a44653b,10977075187006334267,003c7a5edbfb3c00,25f94e549a12ae719938d3a161e713ba,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::140,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (141).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (141).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,894676b93b44653b,9891724169501238587,003c7a5adbff3c00,2a86087844abccc0fda69d30261c6a89,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::141,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (142).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (142).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,994676b93b44643b,11044645674108085307,003c5a5adbff3c00,e55e906c70e040722d5b61d2467c4bee,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::142,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (143).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (143).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,994666b93b44653b,11044628081922041147,003c5a5edbff3c00,e0bda6103416d1a29ca88dce9e18072a,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::143,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (144).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (144).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,994666b93b44653b,11044628081922041147,003c5a5adbdb3c00,65ef94bb4c290ead1f2f6acfff639fea,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::144,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (145).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (145).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,994666b97a44693b,11044628082979006779,003c5a5adbdb3c00,1e1f35c2eede3cc57dcc3223eeeb64fa,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::145,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (146).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (146).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,994666b97a4c293b,11044628082979514683,003c5a5adbdb3c00,f025fbe6b0843291cf2d9a7e136d0df8,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::146,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (147).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (147).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,995766a96a4c293b,11049413088595683643,003c5a5adbdf3c00,56e497939df3205fcf5707ba2c2d182c,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::147,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (148).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (148).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,995e66a86a5c293b,11051383409138739515,003c5a5adb5b3c00,0fb9ea60c4be3dd91f1f712a1d8c8797,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::148,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (149).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (149).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,995b66a86a56313b,11050538984208216379,003c5a5adb5b3c00,e5390a7e68775db73b59ba9ec2e3cc23,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::149,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (15).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (15).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,991b66ed6a16213b,11032524882047279419,003c5e5cdb5b3c00,ea017012b432e4bcfe1df5a93b55613d,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::15,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (150).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (150).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,995b66a86a56313b,11050538984208216379,003c5e5cdb5b3c00,3694e15ef7a58938629cc79d26be1ad3,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::150,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (151).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (151).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,995b66ac6a56213b,11050539001388081467,003c5e5cdb5b3c00,91a42a69ad59e8710fc4c0d2ba46543e,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::151,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (152).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (152).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,991b66ed6a16213b,11032524882047279419,003c5e5cdb5b3c00,ea017012b432e4bcfe1df5a93b55613d,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::152,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (153).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (153).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,991b66ed6856213b,11032524882017919291,003c1e5cdb5b3c00,35fe7a4cae2010bb4528740bcdfd4083,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::153,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (154).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (154).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,991a66ed6856343b,11032243407041213499,003c1e5cdb5b3c00,6265bf9a5e1db51f98208ca299665882,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::154,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (155).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (155).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,991a66ed6c56303b,11032243407108321339,003c1e5cdb5b3c00,2af56273e445ba9b5d34f7deded968b5,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::155,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (156).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (156).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,981a66ed69763433,10960185813022159923,003c1e1cdb5a3c00,c2c40dfba8db0c87c7e0dfdf0933c5a3,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::156,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (157).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (157).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91936e2e61399397,10489849102554731415,003c7e5e7e3c0000,16ffbe44d2eaf0fd6a9b106b22928e3a,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::157,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (158).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (158).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91936e2e61399397,10489849102554731415,003c7e5e7e3c0000,34d6f4e9fe0fe2fc2989df82deeaf9d0,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::158,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (159).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (159).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91936e2e61399b87,10489849102554733447,003c7e5e7e3c0000,19a54eda702c44e0bdcc0be22e0bfa29,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::159,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (16).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (16).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,905767bc34d13b86,10400895922473089926,00003c5edfdfff00,eccae0dff32916e4c60d80269ef8505a,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::16,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (160).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (160).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91936e2e64399b87,10489849102605065095,003c7e5e7e3c0000,03203e57dffced896a957feb4ed61e2d,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::160,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (161).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (161).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91936e6e64319b87,10489849377482447751,003c7e7e7e3c0000,fda73f29df6ac6d4b6d7dd270c2009c7,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::161,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (162).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (162).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91916e6e65319b87,10489286427545803655,003c7e5e7e3c0000,49d5120a8bb7c045ee1a00c9542c7305,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::162,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (163).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (163).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91916e6e65319b87,10489286427545803655,003c7e5e7e3c0000,8140929965488372c7317210073fc36d,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::163,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (164).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (164).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91916e6e65319b96,10489286427545803670,003c7e5e7e3c0000,d9c8a62866ff99fb280251773fed4786,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::164,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (165).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (165).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91936e6e65319b86,10489849377499224966,003c7e7e7e3c0000,7abf4a9b78bd0d926555ad3a90669646,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::165,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (166).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (166).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91916e6e65319bc6,10489286427545803718,003c7e5e7e3c0000,ff51bee4586eb2df800e0ddb46aa2e59,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::166,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (167).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (167).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,85c76e3cb1319ac6,9639794734359747270,00003c7e7f3c0000,842a5feca80210f236df07f1c7d86401,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::167,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (168).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (168).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,85c76e3cb1319ac6,9639794734359747270,00003c7e7f3c0000,c5422e52530bad93a00fa43d50bd1627,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::168,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (169).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (169).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,85c76e3cb1319ac6,9639794734359747270,00003c7e7f3c0000,014dc346e35ac9f4d4679ae3bc91af75,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::169,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (17).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (17).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,903b6fe4b01bc3e4,10393023593085387748,00003c7e7e7e0800,c44dec2bc567e20cd8617e2cca23b5c0,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::17,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (170).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (170).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91d36e2e71319387,10507863501332124551,003c7e5a7e3c0000,ef76736ce03b05d085bb4628e02a232f,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::170,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (171).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (171).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,91d36e2e64319397,10507863501114020759,003c7e5e7e3c0000,95db77099400a92418c1a4499a003ebd,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::171,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (172).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (172).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,81466e38b1d1dece,9315254069042994894,00003c7e7f3c0000,eccc8601531c6cf98b48d20d9c12ac8e,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::172,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (173).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (173).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,81466e3cb151dece,9315254086214475470,00003c7e7f3c0000,01a0b3aeaa202ef55dbf1695528754ab,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::173,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (174).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (174).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,81466e3cb131dece,9315254086212378318,00003c7e7f3c0000,e0f3f1bfff46be70ca1c0a60d31d981d,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::174,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (175).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (175).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,81c76e3cb1319ace,9351564358208035534,00003c7e7f3c0000,70dd5a59fd7a9cc6fe9856998ff55cf9,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::175,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (176).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (176).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,81c76e3cb1319ace,9351564358208035534,00003c7e7f3c0000,77da198f1e47ab65df85550c90d97267,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::176,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\Malignant case (177).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,Malignant case (177).jpg,Malignant,Unspecified,True,True,False,512,512,1.0,81c76e3cb1319ace,9351564358208035534,00003c7e7f3c0000,b2e6b4c1a44094ea80613d094f37e7c6,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)|Malignant cases::177,,-3,1,False,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),False,True,True
