path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (56).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (56).jpg,Normal,Normal,True,True,False,224,224,1.0,946a2ae5f192c679,10694407432233469561,0000207edb7e3c00,25a9853288727102949326f8ccb49fd9
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (57).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (57).jpg,Normal,Normal,True,True,False,224,224,1.0,d01b2be4743b92f4,14995627644462797556,003c7c5efe7e0000,f4c0f99f53b8d449775f2f75d98b830b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (58).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (58).jpg,Normal,Normal,True,True,False,224,224,1.0,953a2ae5b986c639,10752954226448975417,00003c7edb7e3c00,5f404926ea3454d7b92fecacdcae0fc6
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (59).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (59).jpg,Normal,Normal,True,True,False,224,224,1.0,90354ffa2829d7d4,10391299651061536724,00247edbff7e1800,40443b87c3388818340bb3105a234e84
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (6).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (6).jpg,Normal,Normal,True,True,False,224,224,1.0,919a6e6d61319765,10491819697974122341,003c7e7e7e7e0000,409f7f5dd663040d8985ad12cdb1fde8
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (60).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (60).jpg,Normal,Normal,True,True,False,224,224,1.0,d4676bb43458c3c5,15305320280358437829,00003c7e7e7e1800,f732a916f5f29208e271fdada3faf6d4
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (61).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (61).jpg,Normal,Normal,True,True,False,224,224,1.0,81367ec8293dc7a6,9310768677785552806,00007e5b5b7e0000,af76f4c98330df158a79df0ab935ac82
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (62).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (62).jpg,Normal,Normal,True,True,False,224,224,1.0,916a2ee5b982c679,10478239047225624185,00003c7edb7e3c00,d8d8e7507136af7100081c512f972267
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (63).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (63).jpg,Normal,Normal,True,True,False,224,224,1.0,91675ea4b99287ca,10477447119681783754,00003c5ffb7e1c08,de73797295ebb1a5e0b0976d482fc6b2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (64).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (64).jpg,Normal,Normal,True,True,False,224,224,1.0,d1c86faf257c9830,15116454947307952176,103c5e5a7e3c0000,da03f5b4c6f2a7309c67ec2e75d5f05f
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (65).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (65).jpg,Normal,Normal,True,True,False,224,224,1.0,91675eac399287ca,10477447151894038474,00003c5ffb7e1c08,c27eff4861a2672701ae00e069e4c5aa
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (66).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (66).jpg,Normal,Normal,True,True,False,224,224,1.0,851e3ef1e147869a,9592173464933336730,00003effff7e0000,77c54c28c2a12e02afa0b54bae8920f2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (67).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (67).jpg,Normal,Normal,True,True,False,224,224,1.0,d42f2ff0340bc2dc,15289491968657965788,00003c7efe7e3800,3d745a00b87696e8832a423912f84e49
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (68).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (68).jpg,Normal,Normal,True,True,False,224,224,1.0,814716fb7a987865,9315439623588575333,1c3e43dbcbcb7f3c,b8c77d9f2681b894e3433e97eed5738b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (69).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (69).jpg,Normal,Normal,True,True,False,224,224,1.0,994656f96885e19e,11044610765373170078,00007edbdbff7e00,e921b69cf710aebe2e161092833514e5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (7).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (7).jpg,Normal,Normal,True,True,False,224,224,1.0,d1332a7cfdac8291,15074439094059434641,00007effff7e0000,22a0f1da25754a5a9c25b00eb39021a3
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (70).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (70).jpg,Normal,Normal,True,True,False,224,224,1.0,d0802f6bf034cfcb,15024060497545973707,00087efe7e380000,9f227ddd038e63e9330604db998e25d4
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (71).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (71).jpg,Normal,Normal,True,True,False,224,224,1.0,d42f2bf0340bc2dd,15289487570611454685,00003c7efe7e3800,30b561dfa9f0942c393d622633fcfd40
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (72).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (72).jpg,Normal,Normal,True,True,False,224,224,1.0,811e7ef32968c565,9304013463030908261,003c7e5b7f7e1800,b205718fee1d46886a3989ad1bedb24c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (73).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (73).jpg,Normal,Normal,True,True,False,224,224,1.0,853f7ae0e10f9692,9601528036844344978,00003e7fff7e0000,b7bc2c42b4f5ac8591e869b27e94804e
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (74).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (74).jpg,Normal,Normal,True,True,False,224,224,1.0,811e7ef96166869a,9304013489740088986,00003e7bff7e0000,2d4eff02f8d2193468ebea0311408748
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (75).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (75).jpg,Normal,Normal,True,True,False,224,224,1.0,95422afc799087ee,10755206123973806062,00007e7efbff1c00,92f07bdb92bbf86c3e4dcf11b6976773
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (76).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (76).jpg,Normal,Normal,True,True,False,224,224,1.0,81377ee02947d69a,9311050255842137754,00003e7aff7f3c00,1ebc20d207fc40911ed499332b85a6e9
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (77).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (77).jpg,Normal,Normal,True,True,False,224,224,1.0,91526eaf781c95e1,10471553783503295969,00207edfff7e0000,22d2def698cdd34018681272289a235c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (78).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (78).jpg,Normal,Normal,True,True,False,224,224,1.0,95430afd791087eb,10755452418865006571,00007e7ffbff1c00,26030d5952c38c2be7cd4ccd3ea5e955
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (79).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (79).jpg,Normal,Normal,True,True,False,224,224,1.0,91996ee661799165,10491538742693171557,003c7e5f7a7e0000,e598630df15c213ce5fc38b31a5f3d2c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (8).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (8).jpg,Normal,Normal,True,True,False,224,224,1.0,81377ee02947d69a,9311050255842137754,00003e7aff7e3c00,6570f22d00774582a322b87a9e71092e
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (80).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (80).jpg,Normal,Normal,True,True,False,224,224,1.0,811e7ef16147869b,9304013455378319003,00003e7bff7e0000,5133e285db0c7f384ec20bda79426e8c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (81).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (81).jpg,Normal,Normal,True,True,False,224,224,1.0,901b6fe634399ac6,10384016400342162118,00107c7e7e7e0000,763f6fedcc648f8b8219b0c665ad707b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (82).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (82).jpg,Normal,Normal,True,True,False,224,224,1.0,811e3ef96166869b,9303943120995911323,00003e7bff7e0000,34d2354da95bfbe5d465ffd9024d3391
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (83).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (83).jpg,Normal,Normal,True,True,False,224,224,1.0,91334eee2829d7d4,10462793144094808020,00247edbff7e1800,538b5250ce2b8f96cfb3418af3be4546
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (84).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (84).jpg,Normal,Normal,True,True,False,224,224,1.0,851e3ef1e147869a,9592173464933336730,00003cffff7e0000,b11bdc2a6d342406f8df4ac1e9cdcf59
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (85).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (85).jpg,Normal,Normal,True,True,False,224,224,1.0,91670ead399887cb,10477359195259176907,00007edfff7e1c08,04e55ad73494a310d07419926525c990
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (86).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (86).jpg,Normal,Normal,True,True,False,224,224,1.0,91334eee281997d6,10462793144093743062,00007edbff7e1800,0da33cad680ad4fdfcb44e3bde65792c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (87).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (87).jpg,Normal,Normal,True,True,False,224,224,1.0,d43f2bf0340bc2dc,15293991170238825180,00003c7efe7e3800,80d727997a67338e36cec04a33ae6b4c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (88).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (88).jpg,Normal,Normal,True,True,False,224,224,1.0,c1236eb0b993c6ce,13917088978811733710,00003cffff7e3c18,aa8c7aceec22525960556db764561b4d
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (89).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (89).jpg,Normal,Normal,True,True,False,224,224,1.0,d1132a7f7d2c82d1,15065431905533723345,00007effff7e0000,a20a06e8b768bcdd76e62b793753d7ca
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (9).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (9).jpg,Normal,Normal,True,True,False,224,224,1.0,813e7ee0a19f9634,9313020582698128948,00003c7f7f7e0000,cb0e920ad6e24081100e8f29fa6e56f1
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (90).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (90).jpg,Normal,Normal,True,True,False,224,224,1.0,91116ee6793997a4,10453258146258982820,003c7e5bff7e0000,126587c04ec39039ea5a6dc3686bda71
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (91).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (91).jpg,Normal,Normal,True,True,False,224,224,1.0,896716f96885b11f,9900907566253584671,00003e5bdbff7e00,dfbe18dd00a5262b0318d3cd8e3919ca
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (92).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (92).jpg,Normal,Normal,True,True,False,224,224,1.0,81367ee8294dd69a,9310768815225558682,00003e5a7f7e1800,9920e6e8c9ad1c84aeaf8873c86721a2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (93).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (93).jpg,Normal,Normal,True,True,False,224,224,1.0,d01b2be4743b92f4,14995627644462797556,001c7c5efe7e0000,058d84f9d5e57198538c4f82cee7d2f5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (94).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (94).jpg,Normal,Normal,True,True,False,224,224,1.0,995a66e97893817a,11050257788643279226,00003c5edf7f3e00,f36bf5808cf4aae30dffbda19bbad260
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (95).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (95).jpg,Normal,Normal,True,True,False,224,224,1.0,c13e3ee169869279,13924636235735143033,00003c7eebff3c18,b64650e71ecfe7b8efdd4b5619ceee1c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (96).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (96).jpg,Normal,Normal,True,True,False,224,224,1.0,953f7ae0218d9e92,10754449538238226066,00003e7f7f7e0000,c1f91864dbe8b923097c673147ae9eeb
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (97).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (97).jpg,Normal,Normal,True,True,False,224,224,1.0,91675ea4b99287ca,10477447119681783754,00003c7fff7e1c08,9344d84aa2cdf8e110d4c64707067555
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (98).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (98).jpg,Normal,Normal,True,True,False,224,224,1.0,90336eee209987cf,10390770734302070735,00007edfff7e1800,4e992d2e2d9cf930346968dacac76de2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\sharpen (99).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,sharpen (99).jpg,Normal,Normal,True,True,False,224,224,1.0,d4161afa396dc296,15282432047535997590,00047edbff7e0000,0906673feac1fdcf18223811328b9681
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (1).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (1).jpg,Normal,Normal,True,True,False,224,224,1.0,81c87e1f29b8d665,9351863298543900261,003c7eff7a3e0000,5980514d05eb7ae3da23386b1f30157b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (10).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (10).jpg,Normal,Normal,True,True,False,224,224,1.0,c1dc4f4f396cc630,13969127345880876592,183c7effff3c0000,47d89e95824cfea6ad13e27129076bdd
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (11).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (11).jpg,Normal,Normal,True,True,False,224,224,1.0,91e56e9a39659499,10512930513833268377,003c7e5a5e7e1800,b18e161bb075c36072b4a98887e4fce1
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (12).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (12).jpg,Normal,Normal,True,True,False,224,224,1.0,81fa7e0539d6c54a,9365936935980680522,00007effdb7e1c00,e45b7dcd2cb6f3e6ee9b8d73ddaa7fce
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (13).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (13).jpg,Normal,Normal,True,True,False,224,224,1.0,81f17e0e61bb8665,9363403700514293349,00007eff7b3e0000,e6d9d323c223d07584c852a85748821d
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (14).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (14).jpg,Normal,Normal,True,True,False,224,224,1.0,91687e85a1dace69,10477763645488680553,00003c7e7f3e0000,3da9b98e880960f3a14a7152c75564d8
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (15).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (15).jpg,Normal,Normal,True,True,False,224,224,1.0,81985e0579e6c73e,9338317204965738302,001c7effdb7e0000,f34446b82e76fbd12a057fa3447e54ce
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (16).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (16).jpg,Normal,Normal,True,True,False,224,224,1.0,d59d2a587de79024,15392505660980039716,00187effdf7e0000,917d5acf727ff7d3e28162442dbd6cd5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (17).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (17).jpg,Normal,Normal,True,True,False,224,224,1.0,95952a1af96dc686,10778567578523387526,003c7edb7e240000,e822cf0b91b00e8621a14b0b9e127814
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (18).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (18).jpg,Normal,Normal,True,True,False,224,224,1.0,d4eb5a057992c669,15342455535128725097,00007effdb7e0c00,7bac6fe4e8ea02e5ca07ef3e89f58f0b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (19).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (19).jpg,Normal,Normal,True,True,False,224,224,1.0,81e27e0d2997d59a,9359181570626803098,00187e7f5b7e3c00,58c0a950e33f2adfdd4833c70c8c364c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (2).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (2).jpg,Normal,Normal,True,True,False,224,224,1.0,91952e1ab97dc686,10490341599345493638,003c7edb7e340000,d96058af5bcffe6d80f626cc046212e7
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (20).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (20).jpg,Normal,Normal,True,True,False,224,224,1.0,d0e4231b6dc594cf,15052194455291794639,00187edade5e3c00,cdc55e8c48947327cd8105f0f3c93aa9
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (21).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (21).jpg,Normal,Normal,True,True,False,224,224,1.0,94db5f0428d2d62f,10726271408982382127,00187eff5b7e3c00,9ce07f73c432b0e041b3a3f7f0e7738d
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (22).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (22).jpg,Normal,Normal,True,True,False,224,224,1.0,91ce4e1130f6d72b,10506420816444839723,00187effdb7e0000,a55f368a812eae460eb308d7413ad97e
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (23).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (23).jpg,Normal,Normal,True,True,False,224,224,1.0,91ce4e1128f6d72b,10506420816310621995,00187effdb7e0000,5603c0754a2fa70d5034a1e9fefa1b40
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (24).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (24).jpg,Normal,Normal,True,True,False,224,224,1.0,d4eb1f057d92c20b,15342390664009794059,00007effdb7e3c00,23224108f531dc0e8a6e4b27ca3ca0d5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (25).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (25).jpg,Normal,Normal,True,True,False,224,224,1.0,916a7e85a1dace29,10478326595442101801,00003c7e7f3e0800,b4ba5081d8ee5c15d82a4de328ab51a8
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (26).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (26).jpg,Normal,Normal,True,True,False,224,224,1.0,91666e91619e9b6c,10477183153811135340,00003c7e7e7e3c00,113dbe84d387057be608e9682e0432a2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (27).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (27).jpg,Normal,Normal,True,True,False,224,224,1.0,81f17e0e61bb8665,9363403700514293349,00007eff7b3e0000,361e9192aebd9f292be1d0cd08ca3b06
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Normal cases\vertical_flip (28).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Normal cases,vertical_flip (28).jpg,Normal,Normal,True,True,False,224,224,1.0,81d95e0569fe8761,9356613078185052001,00187effcb7e0000,a84033b653ccb8bb01336c05f959063b
